datetime,tempmax,tempmin,temp,dew,winddir,sealevelpressure,cloudcover,visibility,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI
02-09-2019,35.8,27.0,31.4,25.6,78.6,1002.3,48.4,3.0,46.16,101.56,10.33,31.91,27.85,36.31,1.08,8.76,39.18,1.98,20.22,104.0
03-09-2019,35.8,29.0,31.9,26.2,327.0,1001.1,61.5,2.4,70.63,142.45,13.02,36.51,32.78,36.34,1.23,9.0,32.5,2.42,22.45,131.0
04-09-2019,35.6,29.0,31.4,26.8,89.4,1000.8,64.6,2.2,73.06,150.1,10.62,36.99,30.78,37.13,1.24,9.12,36.13,2.41,23.65,165.0
05-09-2019,35.5,28.0,31.0,26.2,105.7,1001.1,59.9,3.0,33.98,89.97,9.99,29.09,25.41,33.31,0.99,9.33,28.87,1.77,17.83,118.0
06-09-2019,36.2,29.0,30.8,25.8,113.5,1000.3,60.9,3.2,35.54,88.67,12.15,30.05,27.49,34.35,1.0,11.02,27.22,2.18,18.77,96.0
07-09-2019,34.8,27.0,30.1,26.0,109.7,1000.9,64.8,2.9,35.16,82.73,14.46,30.9,30.5,30.75,1.02,8.18,24.58,1.88,17.53,94.0
08-09-2019,35.2,27.0,31.0,25.7,45.5,1002.4,56.0,2.7,32.8,76.77,10.61,26.84,24.75,32.14,0.92,8.75,32.4,1.57,17.77,98.0
09-09-2019,36.2,29.0,32.3,25.2,318.7,1001.0,44.3,3.0,56.26,125.8,13.78,30.47,29.46,30.37,1.04,8.46,30.84,1.92,21.65,107.0
10-09-2019,36.7,28.4,32.6,24.8,316.7,1000.3,47.6,2.9,64.54,143.88,16.24,34.12,34.48,29.2,1.1,9.51,40.53,2.37,25.55,138.0
11-09-2019,38.0,29.0,33.0,25.0,138.8,1001.3,40.9,2.7,79.57,173.0,15.86,39.69,37.15,31.57,1.18,9.6,48.95,2.55,26.24,166.0
12-09-2019,36.6,30.0,32.3,26.6,113.0,1002.9,47.4,2.7,57.6,131.97,9.71,34.01,28.38,30.72,1.01,8.97,32.08,1.88,15.84,158.0
13-09-2019,35.8,28.0,31.8,26.1,102.6,1003.8,42.4,3.1,33.58,82.91,9.52,29.75,25.5,28.56,0.91,8.19,27.33,1.54,15.29,102.0
14-09-2019,34.8,28.0,31.2,25.3,84.8,1004.8,56.0,3.3,26.68,69.26,7.91,26.05,21.91,25.04,0.78,8.54,28.64,1.51,14.16,83.0
15-09-2019,33.6,28.0,30.1,25.8,96.3,1004.8,57.9,2.7,35.43,72.65,10.34,27.77,24.91,24.48,0.9,8.58,28.58,1.45,13.98,82.0
16-09-2019,36.0,27.9,31.5,25.3,325.6,1003.4,46.3,2.9,56.54,128.91,19.02,36.18,37.24,26.11,1.13,8.35,35.4,2.31,24.59,111.0
17-09-2019,36.0,28.0,31.4,24.6,152.8,1004.2,48.9,3.0,59.11,135.55,14.08,38.18,34.26,27.51,1.13,8.67,41.22,2.68,22.73,142.0
18-09-2019,34.7,26.8,30.3,23.8,95.4,1008.1,38.5,3.6,35.46,97.01,7.76,31.3,25.04,25.54,0.85,9.46,37.19,1.91,14.57,115.0
19-09-2019,31.8,25.9,28.5,23.6,97.3,1010.4,55.0,3.2,21.8,61.77,7.22,24.15,20.35,22.6,0.78,9.34,27.34,1.61,14.58,79.0
20-09-2019,34.6,25.8,29.7,23.8,108.6,1008.7,45.9,3.5,40.73,105.61,13.55,31.73,30.32,24.91,0.95,10.97,29.76,2.3,21.43,94.0
21-09-2019,34.6,24.0,28.4,24.1,120.4,1007.7,59.2,2.9,39.15,96.24,17.26,31.43,32.82,24.45,0.99,9.7,28.51,2.14,21.21,110.0
22-09-2019,29.0,24.0,26.4,23.7,92.8,1009.6,58.4,3.1,26.48,65.42,17.88,30.66,33.12,26.2,0.89,9.41,21.15,1.94,16.67,84.0
23-09-2019,31.8,24.0,27.4,23.3,101.3,1010.8,57.5,3.1,34.73,83.1,11.33,30.02,27.61,25.37,0.91,9.99,30.49,2.07,17.85,88.0
24-09-2019,33.6,24.4,28.2,23.3,113.9,1011.0,54.6,3.1,35.78,96.54,16.67,34.98,34.14,25.61,0.97,9.15,28.92,2.62,20.16,102.0
25-09-2019,34.6,24.0,28.4,23.2,82.7,1012.2,50.0,3.1,30.44,86.56,11.53,29.99,27.25,24.88,0.91,8.77,28.53,1.94,17.38,99.0
26-09-2019,33.1,26.0,28.7,23.7,78.3,1012.5,51.8,3.7,22.87,69.06,12.62,27.25,26.71,24.04,0.83,10.36,24.16,1.99,19.12,85.0
27-09-2019,31.6,25.0,27.7,23.4,80.8,1011.3,55.0,3.6,15.66,56.72,9.94,24.52,22.68,22.32,0.81,10.16,23.54,2.16,17.83,78.0
28-09-2019,31.7,24.8,27.5,23.2,79.2,1009.5,51.7,3.5,22.44,66.77,11.93,26.18,25.22,21.94,0.78,9.9,22.22,2.95,18.9,77.0
29-09-2019,30.8,24.0,26.8,23.0,88.6,1010.2,63.2,3.3,16.95,50.8,8.13,22.84,19.7,21.99,0.75,8.78,22.84,1.89,12.07,68.0
30-09-2019,30.9,24.0,26.8,23.0,107.8,1009.2,66.2,3.3,29.47,81.76,12.1,27.89,26.39,22.01,0.93,8.21,26.67,2.55,14.89,75.0
01-10-2019,31.9,24.0,27.5,23.4,104.8,1008.4,63.5,3.1,33.85,92.62,12.82,28.0,26.89,23.99,0.98,8.44,26.15,2.64,17.58,98.0
02-10-2019,32.8,23.0,28.0,22.4,79.6,1009.6,34.7,3.1,40.13,96.02,17.97,29.72,32.24,24.63,1.07,8.9,34.94,2.91,14.95,104.0
03-10-2019,34.1,21.5,27.9,21.8,219.7,1009.8,49.5,2.9,57.85,143.32,30.13,36.77,46.78,27.17,1.29,10.42,44.29,4.16,24.7,140.0
04-10-2019,30.8,22.6,26.2,21.6,307.5,1010.9,51.5,3.3,43.17,94.84,17.87,34.07,35.15,26.21,1.02,8.27,32.54,3.06,25.51,113.0
05-10-2019,31.8,22.0,26.6,19.0,291.0,1010.7,29.8,3.7,39.62,107.61,20.52,33.82,36.22,23.56,1.05,7.99,32.66,2.57,19.95,108.0
06-10-2019,32.8,22.0,26.9,19.7,293.0,1011.2,33.9,3.4,58.93,140.22,18.29,36.98,37.52,26.89,1.01,8.58,40.18,2.87,22.52,126.0
07-10-2019,31.6,23.0,26.9,19.8,288.0,1012.5,39.7,3.2,56.1,137.32,13.36,33.46,31.6,26.98,0.93,8.23,36.23,2.38,18.01,133.0
08-10-2019,31.6,21.0,26.4,17.9,269.1,1011.9,0.5,3.9,45.0,116.09,17.58,33.4,34.71,23.12,0.86,8.86,38.81,2.33,14.39,122.0
09-10-2019,33.4,21.5,27.1,18.8,111.0,1011.7,15.1,3.3,77.12,182.26,40.81,45.5,58.38,25.59,1.38,11.9,51.37,4.15,28.39,165.0
10-10-2019,33.7,21.6,27.2,18.1,20.3,1011.2,16.0,3.0,100.89,213.23,34.75,50.32,54.51,29.71,1.35,13.94,53.51,4.53,34.49,208.0
11-10-2019,32.6,21.1,26.9,18.2,282.8,1010.7,6.9,2.9,98.13,202.62,35.13,48.05,53.08,31.79,1.39,11.03,47.07,4.55,30.71,243.0
12-10-2019,32.8,22.0,27.4,19.3,325.8,1011.7,8.0,3.1,103.6,208.66,35.55,48.54,53.06,33.54,1.46,11.29,44.45,4.79,34.05,235.0
13-10-2019,32.8,22.0,27.2,18.9,282.5,1012.1,7.3,2.9,132.73,253.9,43.72,51.27,63.23,34.93,1.67,12.75,44.55,5.18,37.67,282.0
14-10-2019,33.8,21.4,27.0,19.1,337.2,1012.9,16.5,2.8,116.3,237.23,52.78,50.83,68.23,34.7,1.74,11.43,43.59,4.75,35.82,285.0
15-10-2019,33.8,21.5,27.4,19.2,72.0,1013.6,0.0,2.7,133.51,280.71,67.74,58.61,86.5,36.03,2.18,13.29,53.79,6.35,46.87,290.0
16-10-2019,33.6,22.6,27.9,20.3,65.3,1013.8,0.3,2.3,146.52,277.65,39.0,53.03,62.13,38.12,1.76,13.32,55.69,5.62,35.31,320.0
17-10-2019,33.0,22.7,27.5,20.0,88.6,1013.5,0.0,2.3,122.08,242.75,18.94,46.51,42.73,35.08,1.44,15.08,49.68,4.76,29.12,300.0
18-10-2019,33.8,22.2,27.4,18.5,63.1,1013.7,19.8,2.6,90.66,202.25,13.39,39.62,34.81,33.94,1.14,11.37,42.7,3.56,21.29,265.0
19-10-2019,32.0,21.7,26.6,17.7,340.4,1015.2,43.7,2.7,76.68,175.42,31.61,51.37,53.94,33.65,1.19,11.28,43.23,4.32,31.23,170.0
20-10-2019,31.8,20.0,25.9,16.2,280.5,1014.9,26.1,2.6,98.05,202.44,35.0,48.83,53.46,33.32,1.28,10.63,33.47,4.23,28.21,242.0
21-10-2019,31.6,18.6,24.8,15.0,275.0,1013.2,21.0,2.4,115.2,232.99,34.79,51.05,55.42,31.9,1.32,11.2,36.8,4.48,26.23,254.0
22-10-2019,30.8,18.0,24.0,14.4,259.6,1010.3,24.2,2.8,93.38,210.25,34.86,50.05,57.98,29.84,1.37,11.66,39.48,3.88,27.19,243.0
23-10-2019,31.8,17.8,24.5,14.7,265.7,1009.7,0.0,2.6,121.93,265.29,56.07,57.92,80.24,34.38,1.8,14.08,44.15,4.8,32.04,248.0
24-10-2019,31.0,18.6,24.7,16.6,50.0,1010.6,0.0,2.1,173.17,346.46,84.08,67.36,108.93,41.69,2.46,19.01,57.94,6.79,46.99,335.0
25-10-2019,30.5,19.5,24.5,16.4,81.7,1012.0,0.0,2.1,130.05,270.62,42.42,52.55,64.73,37.02,1.72,15.37,52.25,5.1,33.67,330.0
26-10-2019,30.0,18.6,24.3,16.7,95.4,1013.4,17.1,2.2,148.45,290.17,61.19,56.43,83.98,40.14,1.92,12.82,50.59,5.45,36.6,315.0
27-10-2019,31.1,18.9,24.5,15.5,272.6,1012.9,3.7,2.1,198.65,320.46,46.63,48.37,68.91,40.04,1.77,13.47,47.27,5.05,27.85,354.0
28-10-2019,29.8,18.9,24.3,15.2,249.5,1013.4,18.2,1.6,301.74,421.85,35.11,48.45,59.73,40.16,1.77,18.11,42.79,4.74,18.97,416.0
29-10-2019,28.6,19.7,23.9,17.8,232.9,1014.2,50.2,1.5,286.7,441.65,58.36,60.03,86.74,49.0,2.43,12.85,33.2,5.95,34.48,417.0
30-10-2019,30.6,20.7,24.9,16.9,275.1,1012.8,44.9,1.5,279.15,453.57,87.7,63.87,113.63,52.82,2.66,13.59,34.86,6.7,45.29,450.0
31-10-2019,31.8,18.7,24.3,16.5,272.1,1012.1,28.9,1.4,313.4,499.02,99.58,71.37,123.63,55.54,2.92,14.95,38.29,7.49,55.81,458.0
01-11-2019,31.6,18.4,24.8,17.8,341.1,1012.2,34.9,1.2,387.88,584.99,62.6,73.61,96.68,58.29,2.61,15.26,49.77,7.35,52.68,586.0
02-11-2019,29.0,20.0,23.9,18.1,275.5,1013.9,41.1,1.2,319.71,468.23,34.23,54.1,61.32,49.38,1.94,13.07,35.0,5.82,33.61,471.0
03-11-2019,27.0,19.0,22.8,18.4,255.9,1014.7,57.3,0.9,580.87,704.64,28.98,49.67,53.58,56.52,2.39,10.23,33.91,6.43,32.06,656.0
04-11-2019,29.0,19.0,23.4,16.8,263.4,1014.4,26.2,1.9,271.3,385.02,29.75,44.53,51.48,39.67,1.47,11.87,36.82,4.5,27.29,530.0
05-11-2019,29.8,18.0,23.3,14.2,264.0,1011.6,0.0,2.4,189.94,296.4,32.28,44.32,53.16,33.01,1.44,13.35,39.23,3.84,26.15,384.0
06-11-2019,31.6,16.6,23.6,12.5,151.4,1009.4,28.1,2.5,101.12,206.74,57.56,54.77,81.72,31.99,1.53,11.25,29.77,4.1,28.03,265.0
07-11-2019,24.7,18.0,21.0,15.6,76.2,1010.8,57.6,1.8,182.64,293.25,29.02,51.64,54.77,37.3,1.6,12.04,23.72,5.38,35.17,296.0
08-11-2019,29.4,17.2,22.2,15.6,304.4,1013.5,36.5,1.6,154.27,254.13,51.48,52.79,73.74,38.97,1.71,13.87,32.33,5.74,44.27,345.0
09-11-2019,29.3,16.0,22.1,13.8,284.0,1014.2,0.0,2.2,141.0,230.71,35.56,44.01,56.07,35.4,1.37,11.69,30.42,4.25,31.8,321.0
10-11-2019,28.6,16.2,21.2,12.7,301.1,1014.3,6.4,2.2,192.31,296.32,30.88,50.35,56.41,32.4,1.44,14.38,38.5,3.84,27.75,339.0
11-11-2019,27.7,14.8,20.8,11.0,293.1,1013.1,25.4,1.6,252.33,381.1,45.96,61.36,75.05,37.01,1.8,15.42,42.35,4.72,37.2,376.0
12-11-2019,27.0,14.0,20.0,10.8,274.6,1014.1,13.3,1.2,383.56,528.75,51.47,66.1,83.09,40.72,2.26,14.66,48.8,6.07,41.04,474.0
13-11-2019,28.0,14.6,20.8,12.8,263.6,1016.0,24.9,1.0,382.84,540.57,62.74,73.6,94.33,43.4,2.5,15.38,39.52,7.37,48.22,528.0
14-11-2019,26.0,16.8,20.9,14.8,246.0,1016.7,43.8,1.0,370.81,545.9,77.46,82.63,114.67,50.55,2.95,16.34,26.54,8.45,60.81,532.0
15-11-2019,27.4,17.0,21.3,15.3,285.0,1015.8,50.3,0.7,422.7,574.89,44.06,59.35,73.02,50.12,2.34,14.19,37.71,7.73,46.33,590.0
16-11-2019,28.8,17.8,21.8,14.0,297.8,1015.6,22.3,1.8,173.83,292.85,23.38,42.35,45.36,35.82,1.36,12.86,31.94,4.44,28.44,435.0
17-11-2019,28.6,15.0,21.1,13.3,285.3,1015.5,6.0,2.4,96.27,164.99,14.48,33.78,32.29,29.55,0.94,10.72,27.01,2.45,14.67,272.0
18-11-2019,25.0,15.0,19.6,12.8,276.7,1015.0,27.7,2.7,108.45,179.88,29.18,40.05,49.47,29.79,1.28,10.61,30.33,3.07,18.13,244.0
19-11-2019,26.3,13.9,19.7,12.0,267.8,1014.3,6.5,2.3,126.93,217.46,52.44,52.79,77.11,33.12,1.59,12.22,31.56,4.39,29.21,251.0
20-11-2019,27.4,14.1,19.8,12.0,273.4,1014.7,8.4,2.2,174.86,293.24,79.63,77.62,106.76,40.19,2.19,14.88,38.99,5.81,43.17,315.0
21-11-2019,27.9,13.8,19.8,12.1,309.0,1016.7,24.7,1.6,217.46,363.8,104.83,91.65,135.9,44.56,3.01,20.02,48.43,8.2,67.04,375.0
22-11-2019,27.1,14.0,21.0,12.2,294.1,1016.8,29.2,1.8,201.46,332.47,83.99,75.08,113.99,42.17,2.41,15.99,41.54,7.13,52.72,376.0
23-11-2019,26.2,15.4,20.6,13.0,266.0,1016.4,43.0,1.9,130.65,224.35,33.69,52.7,60.68,34.6,1.31,11.34,25.58,4.54,31.36,334.0
24-11-2019,26.2,15.0,20.6,13.9,272.6,1015.7,49.3,2.2,108.06,177.68,19.82,43.51,42.87,34.33,1.02,10.98,29.6,3.01,18.26,264.0
25-11-2019,27.0,15.2,20.9,13.5,339.1,1016.1,25.8,1.7,122.43,213.01,44.39,53.29,69.13,35.67,1.44,13.22,31.86,4.1,29.34,269.0
26-11-2019,28.0,17.1,22.1,13.6,53.5,1015.5,49.6,2.3,114.38,225.15,49.17,53.83,73.89,37.04,1.42,17.52,39.21,5.29,35.42,284.0
27-11-2019,26.5,15.9,20.6,14.8,37.6,1015.5,56.3,2.4,65.74,128.54,19.37,42.94,41.04,34.32,0.89,10.77,30.2,2.91,26.52,165.0
28-11-2019,22.4,16.8,19.1,14.5,63.8,1016.4,75.3,2.1,31.04,59.0,10.57,32.3,27.14,30.25,0.66,9.18,28.72,1.89,18.54,106.0
29-11-2019,24.2,14.1,18.4,13.9,344.4,1016.9,12.1,2.9,53.9,100.32,29.65,41.9,49.52,31.59,1.03,10.31,24.66,3.23,25.98,88.0
30-11-2019,21.9,13.0,16.8,13.6,273.6,1017.3,7.6,1.6,96.94,159.09,34.59,45.04,56.55,36.65,1.22,10.0,23.38,4.19,28.31,175.0
01-12-2019,22.8,11.2,16.5,11.1,274.7,1016.9,4.9,1.7,123.63,191.09,38.19,50.39,63.15,36.51,1.18,11.57,32.28,3.65,20.61,257.0
02-12-2019,22.6,10.2,15.8,9.6,273.9,1017.6,0.0,2.1,141.18,226.45,50.45,57.23,77.73,38.4,1.49,11.28,32.54,4.49,24.26,299.0
03-12-2019,23.9,10.0,16.0,7.5,268.2,1016.8,1.2,2.4,140.11,239.39,53.47,60.85,82.31,38.81,1.48,11.37,32.57,4.42,29.2,302.0
04-12-2019,23.2,9.2,16.2,7.6,314.8,1018.9,24.8,2.4,163.29,277.28,77.61,71.65,107.88,43.21,1.94,13.47,33.48,5.1,41.31,313.0
05-12-2019,22.4,9.1,16.0,8.9,314.3,1021.0,28.5,1.5,271.45,415.26,115.56,91.53,148.59,55.2,2.95,14.37,42.41,8.38,68.52,388.0
06-12-2019,23.7,10.2,16.3,11.4,290.2,1020.2,34.7,1.2,241.77,360.62,73.76,69.73,103.48,57.17,2.04,13.47,32.34,8.15,55.31,422.0
07-12-2019,23.8,10.8,16.3,11.6,355.1,1019.2,13.3,1.0,234.16,347.6,79.28,66.41,107.56,55.32,2.33,15.41,33.69,7.05,45.53,381.0
08-12-2019,23.0,10.7,16.4,11.0,295.3,1018.8,0.0,1.2,239.64,353.85,109.28,68.59,137.04,58.01,2.9,13.64,32.51,8.25,56.39,403.0
09-12-2019,22.9,9.7,16.0,9.1,293.4,1018.1,12.9,1.4,200.73,310.82,87.59,68.28,114.07,56.75,2.34,12.31,29.47,6.68,43.99,368.0
10-12-2019,22.0,9.4,15.4,9.3,270.2,1015.5,0.0,1.4,236.31,361.25,85.62,72.63,115.07,59.1,2.41,12.49,38.14,7.01,45.84,376.0
11-12-2019,22.5,9.7,16.2,10.2,113.9,1013.8,29.2,1.4,299.64,451.3,106.35,85.56,138.71,68.66,3.19,14.77,41.46,7.85,63.22,428.0
12-12-2019,21.0,14.2,16.9,12.2,86.4,1012.6,70.9,1.3,283.77,411.92,46.67,64.36,76.85,70.65,2.01,12.62,44.13,6.43,35.72,468.0
13-12-2019,19.0,13.3,15.5,14.0,95.1,1013.1,75.1,1.1,94.77,124.62,13.29,41.21,32.94,50.03,1.16,7.83,29.14,2.76,14.06,319.0
14-12-2019,18.3,12.0,14.6,11.5,297.3,1019.7,66.8,1.5,78.45,128.58,26.2,41.29,43.17,38.62,1.19,8.92,22.94,3.4,23.01,178.0
15-12-2019,18.8,10.0,13.6,11.2,266.6,1019.5,33.4,1.3,94.61,151.59,26.19,39.9,43.01,38.46,1.16,8.32,22.96,3.25,19.64,205.0
16-12-2019,12.6,10.9,11.2,10.2,277.1,1020.0,40.9,1.1,88.3,133.18,21.68,35.06,36.0,39.25,1.06,7.07,22.1,2.4,11.46,201.0
17-12-2019,12.1,8.7,11.0,8.7,289.2,1021.2,45.6,1.3,93.32,139.84,27.2,32.7,40.32,46.78,1.07,7.21,24.27,2.54,12.84,178.0
18-12-2019,17.5,8.4,11.4,8.9,267.7,1019.9,41.2,1.3,143.95,214.53,29.59,44.41,48.79,51.81,1.23,7.95,32.08,3.47,21.46,272.0
19-12-2019,14.5,6.9,10.3,9.1,96.5,1018.5,11.8,0.7,260.46,384.18,51.02,55.64,72.47,57.3,1.89,9.59,28.22,6.06,32.38,354.0
20-12-2019,16.4,9.0,11.1,10.2,253.9,1016.1,71.6,0.3,315.76,448.98,40.57,60.58,66.4,58.04,2.14,9.79,29.05,7.05,37.54,450.0
21-12-2019,17.0,9.6,12.4,11.1,270.9,1017.1,60.3,0.5,250.21,355.0,37.13,50.24,57.35,62.14,1.71,8.44,23.62,6.15,29.08,439.0
22-12-2019,14.0,9.0,10.8,10.1,282.9,1018.2,40.7,0.8,147.14,202.14,19.33,38.96,36.7,57.51,1.13,6.7,21.48,3.86,15.29,350.0
23-12-2019,12.0,6.9,9.7,8.7,278.3,1017.6,25.1,1.0,172.07,240.82,26.86,39.83,44.43,53.04,1.27,7.02,23.8,4.09,22.6,320.0
24-12-2019,15.4,7.5,10.3,8.7,311.2,1019.4,29.2,0.7,263.05,402.06,38.02,56.72,64.46,53.3,1.74,8.66,28.17,5.83,35.36,375.0
25-12-2019,11.1,7.0,8.5,7.7,284.2,1018.4,45.2,0.8,167.18,258.96,22.4,39.77,40.79,48.52,1.22,6.88,21.13,3.97,20.1,382.0
26-12-2019,12.5,6.1,8.4,6.7,287.8,1017.8,41.3,1.0,197.48,300.41,19.25,45.08,41.2,51.83,1.18,6.98,25.73,3.78,20.95,339.0
27-12-2019,13.2,5.5,8.5,6.2,292.0,1018.6,26.4,1.0,240.39,371.79,28.66,54.6,54.95,52.64,1.4,7.83,27.55,4.73,31.1,371.0
28-12-2019,12.5,3.0,7.0,6.2,262.2,1019.4,24.5,0.7,276.01,428.44,60.13,55.98,83.47,50.47,1.95,10.03,27.92,6.79,37.16,423.0
29-12-2019,14.8,4.6,8.7,6.8,320.0,1019.8,51.3,0.6,327.95,502.61,32.73,57.76,61.51,49.61,1.86,10.15,35.11,6.38,30.82,453.0
30-12-2019,9.1,4.7,6.5,6.3,119.0,1019.1,67.8,0.2,333.11,487.75,54.97,55.61,79.04,50.75,2.2,10.81,26.44,8.19,45.67,504.0
31-12-2019,14.2,4.7,8.4,5.4,100.8,1020.3,34.5,0.9,246.04,336.89,44.49,47.5,64.57,48.22,1.78,11.0,28.07,4.86,37.11,415.0
01-01-2020,19.6,3.8,11.1,7.3,79.3,1021.0,28.1,0.9,370.81,486.4,109.53,64.18,135.0,56.85,3.19,18.16,39.58,8.26,57.74,491.0
02-01-2020,21.7,6.4,13.9,9.0,63.0,1020.8,30.9,1.2,325.38,441.79,120.76,64.8,143.71,58.26,3.37,19.72,36.5,8.54,68.49,483.0
03-01-2020,22.0,9.4,15.3,10.6,90.3,1018.3,32.8,1.5,228.88,337.16,111.09,55.65,131.13,53.02,2.81,14.58,27.82,7.06,64.59,424.0
04-01-2020,21.1,9.4,14.3,10.1,281.9,1017.5,25.0,1.2,219.59,325.7,86.58,57.67,110.2,53.46,2.2,12.59,29.94,7.0,45.65,365.0
05-01-2020,20.2,8.6,14.2,8.8,274.3,1017.9,44.2,1.6,170.44,256.67,29.99,48.25,54.3,47.94,1.22,9.68,30.21,3.82,27.47,353.0
06-01-2020,18.9,11.0,14.4,9.9,21.7,1018.8,68.7,1.4,159.95,246.29,35.49,51.19,60.14,47.01,1.27,11.42,21.99,3.59,30.29,334.0
07-01-2020,18.0,13.0,15.2,12.3,93.4,1016.3,70.4,1.7,120.04,176.22,24.08,44.9,46.56,43.53,1.17,12.7,22.82,3.71,22.61,284.0
08-01-2020,14.2,11.0,13.0,12.2,336.1,1014.5,76.3,1.2,118.15,146.32,26.65,38.64,45.09,44.73,1.14,8.82,17.63,3.57,21.83,279.0
09-01-2020,14.0,8.0,10.9,9.0,286.2,1019.3,38.4,1.1,89.48,132.19,14.71,32.3,31.03,36.87,0.9,7.47,22.0,2.5,15.06,229.0
10-01-2020,17.0,6.0,10.7,7.9,275.5,1019.8,30.6,0.8,131.0,201.92,27.73,45.12,50.71,37.73,1.31,9.66,27.25,3.91,23.7,254.0
11-01-2020,19.0,7.0,12.1,7.5,263.4,1019.4,29.8,1.7,151.42,243.33,43.83,53.28,69.66,40.97,1.54,11.86,30.98,4.41,26.62,309.0
12-01-2020,21.8,8.3,13.8,8.7,260.5,1016.2,24.5,1.5,206.88,325.65,90.44,59.91,113.97,48.65,2.27,12.49,32.47,5.58,36.82,352.0
13-01-2020,21.0,9.6,15.0,11.3,129.8,1011.6,57.8,1.4,219.26,330.37,61.38,55.04,84.22,53.64,2.14,11.75,27.98,5.8,32.7,380.0
14-01-2020,16.1,10.0,13.3,11.6,313.2,1015.4,35.5,1.5,116.16,164.3,21.19,38.08,40.99,46.34,1.19,9.25,21.62,3.44,23.23,313.0
15-01-2020,19.1,8.2,13.2,10.5,320.3,1016.3,30.1,1.5,111.91,178.32,29.61,47.45,54.26,41.76,1.19,10.64,26.19,3.83,29.06,240.0
16-01-2020,15.2,8.0,12.2,10.6,315.6,1015.3,62.7,1.0,139.15,197.98,28.99,44.21,51.19,43.54,1.12,10.41,18.63,4.18,30.2,286.0
17-01-2020,16.7,11.4,13.0,11.5,293.4,1016.4,62.7,1.0,107.47,152.15,31.58,36.19,49.2,40.15,1.13,9.64,18.97,3.82,24.69,286.0
18-01-2020,16.5,10.5,12.5,10.5,299.8,1018.3,48.1,0.9,125.4,198.55,39.64,43.78,60.8,39.56,1.32,9.59,19.93,4.93,29.69,262.0
19-01-2020,15.8,7.9,10.5,9.1,267.1,1019.2,28.1,0.9,125.21,186.11,18.6,34.18,36.38,38.38,0.97,8.75,25.86,3.04,13.32,289.0
20-01-2020,15.3,8.0,11.0,10.2,268.7,1018.1,50.5,0.8,142.22,221.68,30.68,38.21,49.07,39.27,1.39,9.7,24.64,4.02,18.17,282.0
21-01-2020,19.7,10.3,13.6,11.4,104.9,1018.6,54.7,0.8,222.14,345.82,63.49,48.18,83.32,48.02,1.9,12.17,27.6,6.39,36.64,357.0
22-01-2020,16.4,8.3,11.6,10.5,262.5,1020.7,47.5,0.7,198.38,297.96,66.0,44.3,82.89,45.17,1.89,10.87,24.63,7.11,35.43,377.0
23-01-2020,19.8,9.0,13.1,7.1,275.6,1018.8,8.8,2.2,74.48,136.2,15.4,35.26,33.47,36.32,0.8,8.71,27.73,2.6,13.61,272.0
24-01-2020,20.3,6.0,13.0,6.0,268.3,1016.4,23.2,2.7,79.88,149.37,23.68,44.0,45.88,34.23,1.0,10.7,30.53,2.75,14.31,155.0
25-01-2020,19.5,7.0,13.4,7.1,287.8,1016.5,15.9,2.2,136.96,237.97,58.83,56.31,84.2,41.37,1.48,12.33,26.8,4.77,24.74,251.0
26-01-2020,22.2,8.0,14.2,8.8,275.9,1014.8,8.1,1.5,200.98,306.25,74.63,50.94,95.06,48.8,2.08,12.7,32.7,6.0,32.31,348.0
27-01-2020,22.0,10.3,15.7,10.3,57.3,1012.1,46.9,1.4,209.27,329.97,89.41,67.09,116.25,53.66,2.18,14.71,26.6,6.14,35.3,364.0
28-01-2020,21.1,13.0,15.8,13.7,91.2,1010.7,72.6,1.5,104.83,149.57,17.85,42.01,37.97,42.76,1.28,11.18,23.29,3.31,17.59,300.0
29-01-2020,20.0,11.0,14.8,11.4,310.9,1016.7,46.4,1.7,78.15,133.97,30.9,42.24,48.65,38.01,1.26,9.85,23.96,3.23,20.1,217.0
30-01-2020,19.4,9.0,14.0,10.7,285.6,1017.7,6.4,1.5,91.54,166.39,30.79,45.04,50.9,36.77,1.09,10.15,24.23,3.62,19.25,195.0
31-01-2020,18.7,7.0,12.4,8.7,278.5,1015.5,5.6,2.0,92.06,165.75,31.8,47.35,53.46,34.03,1.12,9.9,24.36,3.68,20.95,203.0
01-02-2020,19.1,7.6,13.0,8.5,296.7,1018.3,21.1,1.8,112.5,199.28,49.25,44.25,67.5,35.95,1.27,10.03,29.22,4.64,25.22,244.0
02-02-2020,18.4,7.0,12.0,8.4,277.0,1019.9,34.0,1.4,120.87,199.91,33.12,45.28,54.17,36.46,1.2,10.38,29.69,4.07,17.66,254.0
03-02-2020,21.0,6.8,13.6,7.2,267.3,1018.5,0.1,2.1,138.52,241.82,50.47,53.71,73.96,37.5,1.52,11.43,33.94,4.55,25.73,296.0
04-02-2020,21.4,7.6,14.6,7.9,121.6,1016.8,11.2,1.8,188.58,339.69,92.85,64.8,115.76,43.09,2.23,15.29,41.0,6.58,43.94,336.0
05-02-2020,20.9,8.7,14.3,9.3,287.9,1017.1,18.6,1.8,150.4,254.34,41.58,53.35,67.5,40.07,1.31,13.35,32.03,4.66,26.03,344.0
06-02-2020,19.0,7.6,12.9,7.9,267.0,1016.4,16.0,2.1,118.82,202.97,33.37,51.82,60.54,36.16,1.2,12.12,33.75,3.7,21.63,277.0
